ID,Customer ID,MaritalStatus,YearlyIncome,TotalChildren,EnglishEducation,HouseOwnerFlag
5831,16830,M,130000,3,Partial College,TRUE
5832,16831,M,130000,3,Partial College,TRUE
5833,16832,S,70000,3,Graduate Degree,TRUE
5834,16833,M,90000,3,Graduate Degree,TRUE
5835,16834,S,50000,2,Graduate Degree,TRUE
5836,16835,M,70000,4,Graduate Degree,TRUE
5837,16836,M,90000,4,Partial College,TRUE
5838,16837,M,90000,4,Partial College,TRUE
5839,16838,S,110000,2,Bachelors,FALSE
5840,16839,M,170000,0,Graduate Degree,TRUE
5841,16840,M,80000,4,Bachelors,TRUE
5842,16841,M,80000,4,Partial College,TRUE
5843,16842,M,110000,3,Bachelors,TRUE
5844,16843,S,130000,2,Graduate Degree,FALSE
5845,16844,M,160000,1,Bachelors,TRUE
5846,16845,S,170000,0,Graduate Degree,FALSE
5847,16846,S,80000,4,Partial College,TRUE
5848,16847,M,80000,4,Partial College,TRUE
5849,16848,S,80000,4,Partial College,FALSE
5850,16849,M,80000,4,Partial College,TRUE
5851,16850,S,90000,0,Partial College,FALSE
5852,16851,S,100000,0,Partial College,TRUE
5853,16852,S,110000,4,Bachelors,TRUE
5854,16853,S,110000,4,Bachelors,TRUE
5855,16854,M,170000,0,Graduate Degree,TRUE
5856,16855,M,80000,5,Partial College,TRUE
5857,16856,M,90000,5,Partial College,TRUE
5858,16857,M,90000,5,Partial College,TRUE
5859,16858,M,100000,1,Partial College,TRUE
5860,16859,S,100000,1,Partial College,TRUE
5861,16860,M,110000,1,Bachelors,TRUE
5862,16861,S,130000,1,Bachelors,FALSE
5863,16862,M,130000,1,Bachelors,TRUE
5864,16863,M,80000,5,Partial College,TRUE
5865,16864,S,100000,3,Partial College,TRUE
5866,16865,M,120000,1,High School,TRUE
5867,16866,M,130000,1,Bachelors,TRUE
5868,16867,S,130000,1,Bachelors,FALSE
5869,16868,M,160000,1,Bachelors,FALSE
5870,16869,M,170000,0,Graduate Degree,TRUE
5871,16870,M,60000,2,High School,FALSE
5872,16871,M,90000,2,High School,TRUE
5873,16872,M,80000,2,Partial High School,TRUE
5874,16873,M,30000,4,High School,FALSE
5875,16874,S,90000,4,Bachelors,TRUE
5876,16875,M,90000,4,Bachelors,TRUE
5877,16876,M,40000,3,Partial College,FALSE
5878,16877,S,50000,2,Graduate Degree,TRUE
5879,16878,S,50000,2,Graduate Degree,TRUE
5880,16879,S,50000,2,Graduate Degree,TRUE
5881,16880,M,70000,4,Graduate Degree,TRUE
5882,16881,M,70000,4,Graduate Degree,TRUE
5883,16882,S,100000,3,Partial College,TRUE
5884,16883,S,120000,4,High School,TRUE
5885,16884,M,60000,2,High School,FALSE
5886,16885,M,60000,2,Partial High School,FALSE
5887,16886,M,60000,2,Partial High School,TRUE
5888,16887,M,60000,2,Partial High School,TRUE
5889,16888,S,60000,3,Partial High School,TRUE
5890,16889,S,60000,3,Partial High School,TRUE
5891,16890,M,60000,3,Partial High School,TRUE
5892,16891,M,70000,3,High School,TRUE
5893,16892,M,70000,3,High School,TRUE
5894,16893,S,70000,3,Graduate Degree,TRUE
5895,16894,S,60000,3,Graduate Degree,TRUE
5896,16895,M,40000,3,Partial College,FALSE
5897,16896,M,40000,3,Partial College,FALSE
5898,16897,S,40000,3,Partial College,TRUE
5899,16898,M,40000,3,Partial College,FALSE
5900,16899,M,110000,2,Graduate Degree,FALSE
5901,16900,M,120000,2,Graduate Degree,TRUE
5902,16901,M,130000,2,Bachelors,TRUE
5903,16902,S,90000,5,Bachelors,TRUE
5904,16903,S,110000,2,Graduate Degree,TRUE
5905,16904,M,110000,2,Graduate Degree,TRUE
5906,16905,M,130000,2,Bachelors,TRUE
5907,16906,M,170000,1,Graduate Degree,TRUE
5908,16907,S,80000,4,Graduate Degree,TRUE
5909,16908,S,80000,4,Graduate Degree,TRUE
5910,16909,M,90000,5,Bachelors,TRUE
5911,16910,M,120000,2,Graduate Degree,TRUE
5912,16911,M,90000,5,Bachelors,TRUE
5913,16912,M,90000,5,Bachelors,FALSE
5914,16913,S,100000,2,Graduate Degree,TRUE
5915,16914,M,100000,3,Bachelors,TRUE
5916,16915,M,100000,3,Bachelors,TRUE
5917,16916,S,110000,1,Graduate Degree,FALSE
5918,16917,M,120000,1,Bachelors,TRUE
5919,16918,S,40000,0,High School,TRUE
5920,16919,M,20000,4,High School,FALSE
5921,16920,M,60000,0,Partial College,FALSE
5922,16921,M,40000,0,High School,TRUE
5923,16922,S,40000,0,Partial College,TRUE
5924,16923,S,40000,0,Partial College,TRUE
5925,16924,S,60000,0,Partial College,FALSE
5926,16925,S,60000,0,Partial College,FALSE
5927,16926,M,10000,2,Partial High School,TRUE
5928,16927,M,20000,4,High School,TRUE
5929,16928,S,30000,2,Partial College,TRUE
5930,16929,M,30000,2,Partial College,FALSE
5931,16930,S,20000,4,High School,TRUE
5932,16931,S,30000,3,Partial College,TRUE
5933,16932,M,20000,1,Graduate Degree,TRUE
5934,16933,S,20000,1,Graduate Degree,TRUE
5935,16934,S,20000,1,Graduate Degree,TRUE
5936,16935,S,20000,1,Graduate Degree,TRUE
5937,16936,M,10000,1,Graduate Degree,TRUE
5938,16937,M,30000,5,Graduate Degree,TRUE
5939,16938,S,20000,1,Bachelors,TRUE
5940,16939,M,10000,1,Partial College,TRUE
5941,16940,S,20000,1,Bachelors,TRUE
5942,16941,M,10000,2,Partial College,TRUE
5943,16942,M,10000,2,Partial College,TRUE
5944,16943,M,20000,1,Bachelors,TRUE
5945,16944,S,20000,1,Bachelors,TRUE
5946,16945,S,30000,1,Graduate Degree,TRUE
5947,16946,M,30000,1,Graduate Degree,TRUE
5948,16947,M,50000,1,Bachelors,TRUE
5949,16948,M,50000,1,Bachelors,TRUE
5950,16949,M,50000,1,Bachelors,TRUE
5951,16950,M,50000,1,Bachelors,TRUE
5952,16951,M,50000,1,Bachelors,TRUE
5953,16952,M,50000,1,Bachelors,TRUE
5954,16953,M,60000,1,Graduate Degree,TRUE
5955,16954,S,60000,1,Graduate Degree,TRUE
5956,16955,M,50000,2,Bachelors,TRUE
5957,16956,M,50000,2,Bachelors,TRUE
5958,16957,M,60000,1,Graduate Degree,TRUE
5959,16958,M,60000,1,Graduate Degree,TRUE
5960,16959,M,60000,1,Graduate Degree,TRUE
5961,16960,M,60000,1,Graduate Degree,TRUE
5962,16961,M,70000,2,Graduate Degree,TRUE
5963,16962,M,60000,1,Graduate Degree,TRUE
5964,16963,M,60000,1,Graduate Degree,TRUE
5965,16964,M,60000,1,Graduate Degree,TRUE
5966,16965,S,70000,2,Bachelors,FALSE
5967,16966,M,40000,5,High School,FALSE
5968,16967,S,70000,3,Graduate Degree,TRUE
5969,16968,S,80000,2,Graduate Degree,TRUE
5970,16969,M,80000,2,Graduate Degree,TRUE
5971,16970,S,50000,2,Bachelors,TRUE
5972,16971,S,50000,2,Bachelors,FALSE
5973,16972,S,50000,2,Bachelors,TRUE
5974,16973,S,50000,2,Bachelors,TRUE
5975,16974,S,50000,2,Bachelors,TRUE
5976,16975,M,60000,3,Bachelors,TRUE
5977,16976,S,60000,3,Bachelors,FALSE
5978,16977,S,60000,0,Graduate Degree,TRUE
5979,16978,M,60000,0,Graduate Degree,TRUE
5980,16979,S,70000,4,Graduate Degree,TRUE
5981,16980,M,70000,4,Graduate Degree,TRUE
5982,16981,M,70000,5,Graduate Degree,TRUE
5983,16982,M,70000,5,Graduate Degree,TRUE
5984,16983,M,80000,3,Graduate Degree,TRUE
5985,16984,S,40000,0,Bachelors,TRUE
5986,16985,S,80000,3,Bachelors,TRUE
5987,16986,S,80000,3,Bachelors,TRUE
5988,16987,S,80000,3,Bachelors,TRUE
5989,16988,S,80000,3,Bachelors,FALSE
5990,16989,S,80000,3,Bachelors,TRUE
5991,16990,M,60000,0,Graduate Degree,TRUE
5992,16991,S,60000,4,Bachelors,TRUE
5993,16992,S,60000,4,Bachelors,TRUE
5994,16993,M,60000,4,Bachelors,TRUE
5995,16994,S,60000,5,Bachelors,TRUE
5996,16995,S,60000,5,Bachelors,TRUE
5997,16996,S,60000,5,Bachelors,TRUE
5998,16997,S,60000,4,Bachelors,FALSE
5999,16998,S,60000,4,Bachelors,FALSE
6000,16999,S,60000,4,Bachelors,FALSE
6001,17000,S,70000,4,Bachelors,TRUE
6002,17001,S,70000,4,Bachelors,FALSE
6003,17002,S,70000,4,Bachelors,TRUE
6004,17003,S,70000,4,Bachelors,FALSE
6005,17004,S,70000,4,Bachelors,TRUE
6006,17005,S,70000,4,Bachelors,TRUE
6007,17006,M,70000,4,Bachelors,TRUE
6008,17007,S,70000,0,Bachelors,FALSE
6009,17008,S,70000,0,Bachelors,FALSE
6010,17009,S,70000,0,Bachelors,TRUE
6011,17010,S,70000,0,Bachelors,TRUE
6012,17011,M,60000,2,Graduate Degree,TRUE
6013,17012,M,60000,3,Graduate Degree,TRUE
6014,17013,S,70000,1,Bachelors,FALSE
6015,17014,S,70000,1,Bachelors,TRUE
6016,17015,S,70000,1,Bachelors,TRUE
6017,17016,S,70000,1,Bachelors,FALSE
6018,17017,M,70000,1,Partial College,TRUE
6019,17018,M,40000,4,High School,TRUE
6020,17019,M,40000,4,High School,TRUE
6021,17020,M,40000,4,High School,TRUE
6022,17021,M,60000,1,Partial College,TRUE
6023,17022,M,60000,1,Partial College,TRUE
6024,17023,M,60000,1,Partial College,TRUE
6025,17024,M,60000,1,Partial College,TRUE
6026,17025,S,50000,0,Partial College,FALSE
6027,17026,S,50000,0,Partial College,FALSE
6028,17027,S,50000,0,Partial College,FALSE
6029,17028,M,60000,1,Partial College,TRUE
6030,17029,M,60000,1,Partial College,TRUE
6031,17030,M,60000,1,Partial College,TRUE
6032,17031,M,60000,5,Bachelors,TRUE
6033,17032,M,60000,5,Bachelors,TRUE
6034,17033,S,60000,5,Bachelors,TRUE
6035,17034,S,60000,4,Bachelors,TRUE
6036,17035,M,60000,4,Bachelors,TRUE
6037,17036,M,70000,5,Graduate Degree,FALSE
6038,17037,M,80000,4,Graduate Degree,TRUE
6039,17038,S,80000,4,Graduate Degree,TRUE
6040,17039,M,60000,1,Bachelors,TRUE
6041,17040,M,60000,1,Bachelors,TRUE
6042,17041,M,60000,1,Bachelors,TRUE
6043,17042,M,60000,1,Bachelors,TRUE
6044,17043,M,60000,1,Bachelors,TRUE
6045,17044,M,80000,5,Graduate Degree,TRUE
6046,17045,S,90000,1,Graduate Degree,TRUE
6047,17046,M,90000,1,Graduate Degree,TRUE
6048,17047,M,90000,1,Graduate Degree,TRUE
6049,17048,S,90000,1,Graduate Degree,TRUE
6050,17049,M,100000,1,Graduate Degree,FALSE
6051,17050,M,80000,4,Graduate Degree,TRUE
6052,17051,M,60000,2,Bachelors,TRUE
6053,17052,M,70000,5,Bachelors,TRUE
6054,17053,M,70000,5,Bachelors,TRUE
6055,17054,M,70000,5,Bachelors,TRUE
6056,17055,S,110000,1,Graduate Degree,TRUE
6057,17056,S,110000,1,Graduate Degree,TRUE
6058,17057,M,110000,1,Graduate Degree,TRUE
6059,17058,M,70000,5,Bachelors,TRUE
6060,17059,M,70000,5,Bachelors,TRUE
6061,17060,M,80000,5,Graduate Degree,TRUE
6062,17061,M,80000,5,Graduate Degree,TRUE
6063,17062,M,80000,5,Graduate Degree,TRUE
6064,17063,M,80000,5,Bachelors,TRUE
6065,17064,M,90000,0,Bachelors,TRUE
6066,17065,M,100000,0,Graduate Degree,TRUE
6067,17066,M,60000,3,Bachelors,TRUE
6068,17067,S,60000,3,Bachelors,TRUE
6069,17068,S,70000,0,Bachelors,FALSE
6070,17069,S,70000,0,Bachelors,FALSE
6071,17070,M,80000,5,Bachelors,TRUE
6072,17071,S,70000,0,Bachelors,TRUE
6073,17072,M,60000,3,Bachelors,TRUE
6074,17073,M,60000,3,Bachelors,TRUE
6075,17074,M,60000,4,Bachelors,TRUE
6076,17075,M,60000,4,Bachelors,TRUE
6077,17076,M,60000,5,Bachelors,TRUE
6078,17077,S,60000,3,Bachelors,FALSE
6079,17078,S,70000,0,Bachelors,FALSE
6080,17079,S,70000,0,Bachelors,FALSE
6081,17080,S,30000,0,Partial College,TRUE
6082,17081,S,30000,0,Partial College,FALSE
6083,17082,S,30000,0,Partial College,FALSE
6084,17083,S,30000,0,Partial College,TRUE
6085,17084,S,20000,0,Partial High School,FALSE
6086,17085,M,40000,1,Bachelors,TRUE
6087,17086,S,30000,0,High School,FALSE
6088,17087,M,10000,0,Partial High School,FALSE
6089,17088,S,10000,0,Partial High School,TRUE
6090,17089,M,10000,0,Partial High School,FALSE
6091,17090,S,10000,0,Partial High School,FALSE
6092,17091,M,10000,0,Partial High School,FALSE
6093,17092,M,40000,1,Bachelors,TRUE
6094,17093,M,40000,1,Bachelors,TRUE
6095,17094,S,50000,0,Graduate Degree,TRUE
6096,17095,S,20000,0,Partial High School,FALSE
6097,17096,M,20000,0,Partial High School,FALSE
6098,17097,S,30000,0,High School,FALSE
6099,17098,S,30000,0,High School,FALSE
6100,17099,S,30000,0,High School,FALSE
6101,17100,S,30000,0,High School,TRUE
6102,17101,S,30000,0,High School,TRUE
6103,17102,S,30000,0,High School,TRUE
6104,17103,M,40000,1,Partial College,TRUE
6105,17104,S,40000,2,Partial College,TRUE
6106,17105,S,10000,0,Partial High School,FALSE
6107,17106,S,10000,0,Partial High School,FALSE
6108,17107,S,20000,0,Partial High School,FALSE
6109,17108,S,20000,0,Partial High School,FALSE
6110,17109,S,30000,0,High School,FALSE
6111,17110,S,30000,0,High School,TRUE
6112,17111,M,40000,2,Partial College,FALSE
6113,17112,M,40000,2,Partial College,FALSE
6114,17113,S,40000,2,Partial College,TRUE
6115,17114,S,40000,2,Partial College,TRUE
6116,17115,M,40000,2,Partial College,FALSE
6117,17116,S,40000,3,Partial College,TRUE
6118,17117,M,40000,3,Partial College,FALSE
6119,17118,S,30000,0,Graduate Degree,TRUE
6120,17119,S,40000,4,Partial College,TRUE
6121,17120,S,60000,0,Graduate Degree,TRUE
6122,17121,S,60000,0,Graduate Degree,TRUE
6123,17122,S,60000,0,Graduate Degree,TRUE
6124,17123,M,30000,1,Bachelors,TRUE
6125,17124,M,30000,1,Bachelors,TRUE
6126,17125,M,20000,3,Partial High School,FALSE
6127,17126,S,70000,4,Bachelors,FALSE
6128,17127,S,40000,4,High School,TRUE
6129,17128,S,40000,4,High School,TRUE
6130,17129,S,40000,4,High School,TRUE
6131,17130,S,70000,4,Bachelors,TRUE
6132,17131,S,70000,4,Bachelors,TRUE
6133,17132,S,70000,5,Bachelors,TRUE
6134,17133,S,70000,5,Bachelors,TRUE
6135,17134,S,70000,5,Bachelors,FALSE
6136,17135,S,70000,5,Bachelors,TRUE
6137,17136,S,70000,5,Bachelors,TRUE
6138,17137,S,60000,4,Bachelors,TRUE
6139,17138,S,60000,4,Bachelors,TRUE
6140,17139,S,70000,2,Partial College,TRUE
6141,17140,M,70000,2,Partial College,TRUE
6142,17141,S,70000,2,Partial College,TRUE
6143,17142,M,60000,5,Bachelors,TRUE
6144,17143,M,40000,2,High School,TRUE
6145,17144,M,60000,2,Partial College,TRUE
6146,17145,S,60000,2,Partial College,TRUE
6147,17146,S,60000,2,Bachelors,TRUE
6148,17147,S,40000,2,High School,TRUE
6149,17148,S,40000,2,Partial High School,TRUE
6150,17149,M,60000,2,Partial College,TRUE
6151,17150,M,60000,2,Partial College,TRUE
6152,17151,S,60000,2,Partial College,TRUE
6153,17152,S,60000,2,Partial College,TRUE
6154,17153,M,60000,2,Bachelors,TRUE
6155,17154,M,60000,2,Bachelors,TRUE
6156,17155,M,60000,2,Partial College,TRUE
6157,17156,S,70000,4,Partial College,TRUE
6158,17157,M,70000,5,Partial College,TRUE
6159,17158,M,60000,2,Partial College,TRUE
6160,17159,S,60000,2,Partial College,TRUE
6161,17160,M,60000,2,Partial College,TRUE
6162,17161,S,60000,2,Partial College,TRUE
6163,17162,S,60000,2,Partial College,TRUE
6164,17163,M,60000,2,Partial College,TRUE
6165,17164,M,60000,2,Partial College,TRUE
6166,17165,S,70000,4,Partial College,TRUE
6167,17166,M,60000,2,High School,TRUE
6168,17167,M,60000,2,High School,TRUE
6169,17168,S,60000,2,High School,TRUE
6170,17169,M,60000,2,Partial College,TRUE
6171,17170,M,60000,2,Partial College,TRUE
6172,17171,S,70000,4,Partial College,TRUE
6173,17172,M,70000,2,Partial High School,TRUE
6174,17173,S,70000,2,Partial High School,TRUE
6175,17174,S,70000,2,Partial High School,TRUE
6176,17175,S,70000,2,Partial High School,TRUE
6177,17176,S,70000,2,Partial High School,TRUE
6178,17177,M,60000,2,High School,TRUE
6179,17178,M,60000,2,High School,TRUE
6180,17179,S,60000,2,High School,TRUE
6181,17180,M,70000,4,Partial College,TRUE
6182,17181,M,130000,2,Bachelors,FALSE
6183,17182,S,170000,2,Bachelors,FALSE
6184,17183,M,130000,2,Partial College,TRUE
6185,17184,M,130000,2,Partial College,TRUE
6186,17185,M,170000,4,Partial College,FALSE
6187,17186,M,120000,3,High School,TRUE
6188,17187,S,90000,2,High School,TRUE
6189,17188,M,110000,3,Partial College,TRUE
6190,17189,M,110000,3,Partial College,TRUE
6191,17190,S,120000,2,Partial High School,TRUE
6192,17191,S,130000,3,Partial College,FALSE
6193,17192,S,160000,2,High School,FALSE
6194,17193,M,80000,4,Partial College,TRUE
6195,17194,M,80000,4,Partial College,TRUE
6196,17195,M,70000,5,High School,TRUE
6197,17196,S,70000,5,High School,TRUE
6198,17197,S,90000,5,Partial College,TRUE
6199,17198,S,90000,5,Partial College,FALSE
6200,17199,M,70000,5,High School,FALSE
6201,17200,S,80000,5,Partial College,FALSE
6202,17201,S,80000,5,Partial College,FALSE
6203,17202,M,110000,3,Bachelors,TRUE
6204,17203,M,130000,4,Partial College,TRUE
6205,17204,S,130000,4,Partial College,FALSE
6206,17205,S,150000,3,Graduate Degree,FALSE
6207,17206,M,90000,3,High School,FALSE
6208,17207,S,80000,4,Partial College,TRUE
6209,17208,M,80000,4,Partial College,TRUE
6210,17209,M,90000,4,Partial College,FALSE
6211,17210,S,130000,3,Partial College,FALSE
6212,17211,M,100000,3,Bachelors,TRUE
6213,17212,S,80000,4,High School,TRUE
6214,17213,M,120000,4,Bachelors,TRUE
6215,17214,M,130000,4,High School,TRUE
6216,17215,S,90000,4,High School,TRUE
6217,17216,M,90000,4,High School,TRUE
6218,17217,M,100000,3,Partial College,TRUE
6219,17218,M,110000,4,High School,TRUE
6220,17219,M,80000,5,High School,TRUE
6221,17220,M,90000,4,High School,FALSE
6222,17221,M,90000,4,High School,FALSE
6223,17222,M,70000,5,Partial High School,TRUE
6224,17223,M,80000,5,High School,TRUE
6225,17224,M,90000,4,Partial High School,TRUE
6226,17225,M,160000,5,Partial High School,TRUE
6227,17226,M,130000,5,Partial High School,TRUE
6228,17227,M,60000,0,Bachelors,TRUE
6229,17228,S,60000,0,Bachelors,FALSE
6230,17229,S,70000,0,Bachelors,FALSE
6231,17230,M,80000,0,Bachelors,TRUE
6232,17231,S,70000,0,Bachelors,FALSE
6233,17232,M,90000,0,Bachelors,TRUE
6234,17233,M,90000,0,Bachelors,TRUE
6235,17234,S,70000,0,Bachelors,TRUE
6236,17235,S,70000,0,Bachelors,FALSE
6237,17236,S,70000,0,Partial High School,FALSE
6238,17237,S,80000,0,Bachelors,FALSE
6239,17238,S,80000,0,Bachelors,TRUE
6240,17239,M,100000,0,High School,FALSE
6241,17240,M,110000,0,Partial College,FALSE
6242,17241,M,110000,0,Partial College,TRUE
6243,17242,M,110000,0,Partial College,TRUE
6244,17243,M,100000,0,High School,TRUE
6245,17244,M,100000,0,High School,TRUE
6246,17245,M,80000,0,Bachelors,TRUE
6247,17246,S,90000,0,Bachelors,TRUE
6248,17247,M,90000,0,Bachelors,TRUE
6249,17248,M,120000,0,Partial High School,TRUE
6250,17249,M,120000,0,Partial High School,TRUE
6251,17250,M,150000,0,Partial High School,TRUE
6252,17251,M,100000,0,High School,TRUE
6253,17252,M,100000,0,High School,TRUE
6254,17253,M,100000,0,High School,TRUE
6255,17254,M,100000,0,High School,FALSE
6256,17255,M,100000,0,Partial High School,TRUE
6257,17256,M,110000,0,High School,TRUE
6258,17257,M,130000,5,High School,FALSE
6259,17258,M,110000,0,Partial High School,TRUE
6260,17259,M,110000,0,Partial High School,TRUE
6261,17260,M,90000,5,Partial College,TRUE
6262,17261,M,60000,1,Partial College,TRUE
6263,17262,M,60000,1,Partial College,TRUE
6264,17263,M,60000,1,Partial College,TRUE
6265,17264,S,70000,1,Graduate Degree,TRUE
6266,17265,M,70000,5,Graduate Degree,TRUE
6267,17266,M,70000,5,Graduate Degree,TRUE
6268,17267,M,80000,1,Partial College,TRUE
6269,17268,M,80000,1,Partial College,TRUE
6270,17269,S,60000,3,Bachelors,FALSE
6271,17270,S,60000,3,Bachelors,FALSE
6272,17271,M,60000,1,Bachelors,TRUE
6273,17272,S,60000,1,Bachelors,TRUE
6274,17273,M,70000,5,Graduate Degree,TRUE
6275,17274,M,70000,5,Graduate Degree,TRUE
6276,17275,M,80000,5,Graduate Degree,TRUE
6277,17276,S,50000,1,Graduate Degree,TRUE
6278,17277,M,90000,1,Graduate Degree,TRUE
6279,17278,M,90000,2,Bachelors,TRUE
6280,17279,M,60000,2,Bachelors,TRUE
6281,17280,M,60000,2,Bachelors,TRUE
6282,17281,S,60000,2,Bachelors,FALSE
6283,17282,M,80000,4,Graduate Degree,TRUE
6284,17283,S,60000,2,Bachelors,FALSE
6285,17284,S,60000,2,Bachelors,TRUE
6286,17285,M,60000,2,Bachelors,TRUE
6287,17286,M,60000,2,Bachelors,TRUE
6288,17287,M,70000,5,Bachelors,FALSE
6289,17288,S,120000,1,Graduate Degree,FALSE
6290,17289,M,70000,5,Bachelors,TRUE
6291,17290,S,80000,5,Graduate Degree,TRUE
6292,17291,S,80000,5,Graduate Degree,TRUE
6293,17292,S,80000,5,Graduate Degree,TRUE
6294,17293,M,90000,0,Bachelors,TRUE
6295,17294,M,90000,0,Bachelors,TRUE
6296,17295,M,90000,0,Bachelors,TRUE
6297,17296,S,60000,3,Bachelors,FALSE
6298,17297,S,70000,0,Bachelors,FALSE
6299,17298,S,70000,0,Bachelors,FALSE
6300,17299,S,70000,0,Bachelors,TRUE
6301,17300,S,70000,0,Bachelors,FALSE
6302,17301,S,60000,0,Bachelors,TRUE
6303,17302,S,60000,0,Bachelors,TRUE
6304,17303,M,60000,3,Bachelors,TRUE
6305,17304,S,60000,3,Bachelors,TRUE
6306,17305,M,60000,3,Bachelors,TRUE
6307,17306,S,60000,3,Bachelors,FALSE
6308,17307,M,90000,3,Bachelors,TRUE
6309,17308,M,60000,1,Bachelors,TRUE
6310,17309,S,60000,1,Bachelors,TRUE
6311,17310,M,60000,1,Partial College,TRUE
6312,17311,S,100000,0,Bachelors,FALSE
6313,17312,S,110000,0,Graduate Degree,FALSE
6314,17313,S,110000,0,Graduate Degree,FALSE
6315,17314,S,110000,0,Graduate Degree,FALSE
6316,17315,M,60000,1,Partial College,TRUE
6317,17316,M,60000,1,Partial College,TRUE
6318,17317,S,70000,0,Bachelors,FALSE
6319,17318,M,80000,5,Bachelors,TRUE
6320,17319,S,70000,0,Bachelors,FALSE
6321,17320,S,70000,0,Bachelors,FALSE
6322,17321,M,70000,0,Bachelors,FALSE
6323,17322,S,70000,0,Bachelors,FALSE
6324,17323,M,100000,5,Bachelors,TRUE
6325,17324,M,100000,4,Bachelors,TRUE
6326,17325,M,70000,0,Bachelors,FALSE
6327,17326,S,70000,0,Bachelors,TRUE
6328,17327,S,70000,0,Bachelors,FALSE
6329,17328,S,70000,0,Bachelors,FALSE
6330,17329,M,60000,1,Partial College,TRUE
6331,17330,M,70000,5,Bachelors,TRUE
6332,17331,M,70000,5,Partial College,FALSE
6333,17332,S,90000,2,Bachelors,TRUE
6334,17333,S,70000,1,Partial College,TRUE
6335,17334,M,70000,1,Partial College,FALSE
6336,17335,M,30000,0,High School,TRUE
6337,17336,S,30000,0,High School,FALSE
6338,17337,S,40000,0,High School,TRUE
6339,17338,M,40000,0,High School,TRUE
6340,17339,S,40000,0,High School,FALSE
6341,17340,S,30000,0,High School,TRUE
6342,17341,S,30000,0,High School,FALSE
6343,17342,S,30000,0,Partial High School,FALSE
6344,17343,S,30000,0,Partial High School,FALSE
6345,17344,S,40000,0,High School,TRUE
6346,17345,M,40000,0,High School,TRUE
6347,17346,M,30000,2,Partial College,FALSE
6348,17347,S,30000,0,Partial High School,FALSE
6349,17348,S,30000,0,Partial High School,FALSE
6350,17349,M,40000,0,High School,TRUE
6351,17350,S,40000,2,Bachelors,TRUE
6352,17351,M,40000,2,Bachelors,TRUE
